prog_code,inst_name,prog_name,cutoff_2022,cutoff_2023,Cluster
1249464,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,BACHELOR OF SCIENCE (ZOOLOGY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1249464,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,BACHELOR OF SCIENCE (ZOOLOGY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117464,PWANI UNIVERSITY,BACHELOR OF SCIENCE (ZOOLOGY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117464,PWANI UNIVERSITY,BACHELOR OF SCIENCE (ZOOLOGY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117464,PWANI UNIVERSITY,BACHELOR OF SCIENCE (ZOOLOGY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117464,PWANI UNIVERSITY,BACHELOR OF SCIENCE (ZOOLOGY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117464,PWANI UNIVERSITY,BACHELOR OF SCIENCE (ZOOLOGY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117464,PWANI UNIVERSITY,BACHELOR OF SCIENCE (ZOOLOGY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1240464,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (ZOOLOGY),15.683,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1240464,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (ZOOLOGY),15.683,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1240464,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (ZOOLOGY),15.683,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1240464,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (ZOOLOGY),15.683,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1240464,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (ZOOLOGY),15.683,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1240464,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (ZOOLOGY),15.683,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1073500,RONGO UNIVERSITY,"BACHELOR OF SCIENCE (GRAPHIC, COMMUNICATION AND ADVERTISING)",26.681,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1073500,RONGO UNIVERSITY,"BACHELOR OF SCIENCE (GRAPHIC, COMMUNICATION AND ADVERTISING)",26.681,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1253491,MOI UNIVERSITY,"BACHELOR OF SCIENCE (GRAPHIC, COMMUNICATION AND ADVERTISING)",,,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1253491,MOI UNIVERSITY,"BACHELOR OF SCIENCE (GRAPHIC, COMMUNICATION AND ADVERTISING)",,,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1073513,RONGO UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1073513,RONGO UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1073513,RONGO UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1073513,RONGO UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1073513,RONGO UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1073513,RONGO UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1073513,RONGO UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1073513,RONGO UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1073513,RONGO UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1073513,RONGO UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1082513,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1082513,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1082513,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1082513,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1082513,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1082513,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1082513,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1082513,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1082513,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1082513,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1087513,KISII UNIVERSITY,BACHELOR OF SCIENCE IN CHEMISTRY,,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1087513,KISII UNIVERSITY,BACHELOR OF SCIENCE IN CHEMISTRY,,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1087513,KISII UNIVERSITY,BACHELOR OF SCIENCE IN CHEMISTRY,,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1096513,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1096513,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1096513,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1096513,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1096513,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1096513,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1096513,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1096513,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1096513,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1096513,GARISSA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1108513,KIBABII UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1108513,KIBABII UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1108513,KIBABII UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1108513,KIBABII UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1108513,KIBABII UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1108513,KIBABII UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1108513,KIBABII UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1108513,KIBABII UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1108513,KIBABII UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1108513,KIBABII UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1165513,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1165513,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1165513,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1165513,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1165513,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1165513,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1165513,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1165513,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1165513,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1165513,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1166513,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1166513,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1166513,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1166513,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1166513,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1166513,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1166513,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1166513,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1166513,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1166513,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),,,"General Science, Biological Sciences, Physics, Chemistry & Related"
1263513,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (CHEMISTRY),16.974,21.213,"General Science, Biological Sciences, Physics, Chemistry & Related"
1263513,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (CHEMISTRY),16.974,21.213,"General Science, Biological Sciences, Physics, Chemistry & Related"
1263513,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (CHEMISTRY),16.974,21.213,"General Science, Biological Sciences, Physics, Chemistry & Related"
1263513,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (CHEMISTRY),16.974,21.213,"General Science, Biological Sciences, Physics, Chemistry & Related"
1263513,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (CHEMISTRY),16.974,21.213,"General Science, Biological Sciences, Physics, Chemistry & Related"
1263513,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (CHEMISTRY),16.974,21.213,"General Science, Biological Sciences, Physics, Chemistry & Related"
1263513,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (CHEMISTRY),16.974,21.213,"General Science, Biological Sciences, Physics, Chemistry & Related"
1263513,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (CHEMISTRY),16.974,21.213,"General Science, Biological Sciences, Physics, Chemistry & Related"
1263513,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (CHEMISTRY),16.974,21.213,"General Science, Biological Sciences, Physics, Chemistry & Related"
1263513,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (CHEMISTRY),16.974,21.213,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117513,PWANI UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117513,PWANI UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117513,PWANI UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117513,PWANI UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117513,PWANI UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117513,PWANI UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117513,PWANI UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117513,PWANI UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117513,PWANI UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1117513,PWANI UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1181513,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF SCIENCE IN CHEMISTRY,16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1181513,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF SCIENCE IN CHEMISTRY,16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1181513,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF SCIENCE IN CHEMISTRY,16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1480513,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1480513,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1480513,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1480513,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1480513,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1480513,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1480513,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1480513,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1480513,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1480513,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1105513,CHUKA UNIVERSITY,BACHELOR OF SCIENCE IN  CHEMISTRY,16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1173513,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN  POLYMER CHEMISTRY,16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1470513,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1470513,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1470513,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1470513,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1470513,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1470513,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1470513,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1470513,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1470513,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1470513,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE (CHEMISTRY),16.974,15.683,"General Science, Biological Sciences, Physics, Chemistry & Related"
1073520,RONGO UNIVERSITY,BACHELOR OF ARTS (LINGUISTIC),22.916,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1073520,RONGO UNIVERSITY,BACHELOR OF ARTS (LINGUISTIC),22.916,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1087520,KISII UNIVERSITY,BACHELOR OF ARTS (LINGUISTIC),22.916,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1087520,KISII UNIVERSITY,BACHELOR OF ARTS (LINGUISTIC),22.916,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1165520,MAASAI MARA UNIVERSITY,BACHELOR OF ARTS ( LINGUISTICS),,,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1073550,RONGO UNIVERSITY,BACHELOR OF ARTS (POLITICAL SCIENCE AND PUBLIC ADMINISTRATION),25.712,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1073550,RONGO UNIVERSITY,BACHELOR OF ARTS (POLITICAL SCIENCE AND PUBLIC ADMINISTRATION),25.712,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1087159,KISII UNIVERSITY,BACHELOR OF ARTS (PUBLIC ADMINISTRATION AND POLITICAL SCIENCE),27.529,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1165550,MAASAI MARA UNIVERSITY,BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION),26.453,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1244550,KARATINA UNIVERSITY,BACHELOR OF ARTS IN POLITICAL SCIENCE AND PUBLIC ADMINISTRATION,24.33,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1480550,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF ARTS IN POLITICAL SCIENCE,22.916,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1480550,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF ARTS IN POLITICAL SCIENCE,22.916,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1096550,GARISSA UNIVERSITY,BACHELOR OF ARTS (POLITICAL SCIENCE AND PUBLIC ADMINISTRATION),22.916,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1096550,GARISSA UNIVERSITY,BACHELOR OF ARTS (POLITICAL SCIENCE AND PUBLIC ADMINISTRATION),22.916,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1164550,MULTIMEDIA UNIVERSITY OF KENYA,BACHELOR OF ARTS IN POLITICAL SCIENCE,,,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1164550,MULTIMEDIA UNIVERSITY OF KENYA,BACHELOR OF ARTS IN POLITICAL SCIENCE,,,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1425550,ZETECH UNIVERSITY,BACHELOR OF ARTS IN POLITICAL SCIENCE WITH TECHNOLOGY,22.916,22.449,"Engineering, Engineering Technology & Related"
1073587,RONGO UNIVERSITY,BACHELOR OF SCIENCE (AGRIBUSINESS),16.974,15.864,"General Science, Biological Sciences, Physics, Chemistry & Related"
1073587,RONGO UNIVERSITY,BACHELOR OF SCIENCE (AGRIBUSINESS),16.974,15.864,"General Science, Biological Sciences, Physics, Chemistry & Related"
1093187,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1093187,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1093187,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1093187,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1093187,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1263187,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1263187,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1263187,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1263187,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1263187,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1181587,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF SCIENCE (AGRIBUSINESS),16.974,15.864,"General Science, Biological Sciences, Physics, Chemistry & Related"
1181587,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF SCIENCE (AGRIBUSINESS),16.974,15.864,"General Science, Biological Sciences, Physics, Chemistry & Related"
1192187,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1192187,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1192187,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1192187,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1192187,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),16.974,15.864,"Business, Hospitality & Related"
1073621,RONGO UNIVERSITY,"BACHELOR OF ARTS (LINGUISTICS, MEDIA AND COMMUNICATION)",25.134,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1073621,RONGO UNIVERSITY,"BACHELOR OF ARTS (LINGUISTICS, MEDIA AND COMMUNICATION)",25.134,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
1229621,MASENO UNIVERSITY,"BACHELOR OF ARTS (LANGUAGE AND COMMUNICATION, WITH IT)",24.665,22.449,"Social Sciences, Media Studies, Fine Arts, Film, Animation, Graphics & Related"
